rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/n_updates,train/loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/learning_rate,train/std,train/policy_gradient_loss,train/value_loss,train/explained_variance,eval/mean_reward,eval/mean_ep_length
595.2626262626262,43,59392,-1213.0070972020203,29,1354,280,274.61407470703125,-2.8317060858011245,0.071484375,0.2,0.008123387,0.0002885312,0.9997304677963257,-0.002349867131852079,493.39493708610536,-1.1086463928222656e-05,,
,,60000,,,,290,175.94699096679688,-2.841798610240221,0.033544921875,0.2,0.009031751,0.0002881216,0.9961440563201904,-0.0022799700484029016,444.5637011528015,-9.894371032714844e-06,-1350.000000635162,600.0
595.31,45,61440,-1219.28196922,30,1340,,,,,,,,,,,,,
595.31,47,63488,-1215.80887717,31,1344,300,219.6313018798828,-2.834977534413338,0.030615234375,0.2,0.0015429994,0.00028771199999999997,1.003827452659607,-0.0007425485659041442,505.21066293716433,-5.0067901611328125e-06,,
595.31,48,65536,-1212.52581987,32,1351,310,143.54733276367188,-2.845370303839445,0.072265625,0.2,0.009040466,0.0002873024,1.0020523071289062,-0.0024877642455976455,364.1797543525696,-4.291534423828125e-06,,
595.31,49,67584,-1205.69481539,33,1355,320,414.8440856933594,-2.8437719002366064,0.04296875,0.2,0.004988257,0.00028689279999999996,1.0023236274719238,-0.0033722975189448335,764.8283874511719,-1.0728836059570312e-06,,
596.45,51,69632,-1218.40151813,34,1358,330,372.9520263671875,-2.8453739300370215,0.042724609375,0.2,0.0054045115,0.0002864832,1.0045500993728638,-0.002667917768121697,857.0434002876282,-4.76837158203125e-07,,
,,70000,,,,340,218.63580322265625,-2.8511014327406885,0.015625,0.2,0.0021879603,0.00028607359999999996,1.0059740543365479,-0.0014432675510761329,543.9640347957611,2.5212764739990234e-05,-1349.9999998249114,600.0
598.53,53,71680,-1234.11471224,35,1342,,,,,,,,,,,,,
598.53,54,73728,-1233.32259248,36,1349,350,99.97181701660156,-2.8465423963963987,0.037158203125,0.2,0.0046216073,0.000285664,1.00483238697052,-0.002604875617544167,481.1328489780426,2.9146671295166016e-05,,
599.09,56,75776,-1236.06871203,37,1352,360,190.29518127441406,-2.8481333903968333,0.0,0.2,0.0004791078,0.0002852544,1.0056415796279907,-0.0009903397018206305,346.0781151533127,0.4965354800224304,,
600.0,57,77824,-1246.7411748,38,1354,370,53.99211883544922,-2.849277825653553,0.0,0.2,6.022642e-05,0.0002848448,1.0059343576431274,-0.0005413994836999336,357.12107529640195,0.780638575553894,,
600.0,58,79872,-1234.4424825,39,1359,380,129.73094177246094,-2.849822552502155,0.0,0.2,2.3529108e-05,0.0002844352,1.006170630455017,-0.00011973949367529712,595.7029096603394,0.8067668080329895,,
,,80000,,,,390,111.01993560791016,-2.8507685869932176,0.0,0.2,0.0010564446,0.0002840256,1.006838321685791,-0.0014375485807249788,240.85933003425598,0.9175423383712769,-845.6691106646322,600.0
600.0,60,81920,-1219.8608073500002,40,1343,,,,,,,,,,,,,
600.0,62,83968,-1215.79040597,41,1347,400,158.2001190185547,-2.851558295637369,0.0,0.2,8.257988e-05,0.000283616,1.0069893598556519,-0.00023476882197428494,668.0978274822235,0.8700109720230103,,
600.0,63,86016,-1214.8673654999998,42,1351,410,18.462913513183594,-2.851317020505667,0.004931640625,0.2,0.0035400009,0.00028320639999999996,1.0063855648040771,-0.002392485665041022,141.5490243256092,0.9635220170021057,,
600.0,64,88064,-1212.82151985,43,1356,420,425.4866027832031,-2.85096597969532,0.0,0.2,0.0007889406,0.0002827968,1.0069389343261719,-0.0013893231247493532,466.1352782726288,0.9089406132698059,,
,,90000,,,,430,327.44586181640625,-2.8508581414818766,0.0,0.2,0.00016994774,0.0002823872,1.0061603784561157,-0.00031906693729979454,435.33513698577883,0.9020302295684814,-877.0469631683081,600.0
600.0,67,90112,-1206.6185124499998,44,1342,,,,,,,,,,,,,
600.0,68,92160,-1193.61131166,45,1343,440,170.59585571289062,-2.850173618644476,0.0,0.2,0.00012358729,0.0002819776,1.0064339637756348,-0.00033791218520491385,515.2087168693542,0.8937817811965942,,
600.0,69,94208,-1193.97202985,46,1347,450,60.08457946777344,-2.8521192029118536,0.0017578125,0.2,0.0021698775,0.000281568,1.0081191062927246,-0.0016007065307348967,362.9457809269428,0.9417449235916138,,
600.0,71,96256,-1185.74029673,47,1349,460,59.110382080078125,-2.853887701779604,9.765625e-05,0.2,0.0011046759,0.0002811584,1.0081875324249268,-0.0009267453373468015,409.95531198978426,0.9226508140563965,,
600.0,72,98304,-1177.70655755,48,1352,470,331.1019592285156,-2.853991165012121,0.0,0.2,0.00018205112,0.0002807488,1.0081499814987183,-0.00034669180859054906,977.9155529022216,0.8365463614463806,,
,,100000,,,,480,443.220947265625,-2.8543525017797946,0.0,0.2,0.00019936432,0.0002803392,1.0085605382919312,-0.0003644398733740672,852.7301422119141,0.8250101804733276,-795.0000037420541,600.0
600.0,74,100352,-1169.4408434900001,49,1340,,,,,,,,,,,,,
600.0,76,102400,-1166.73048992,50,1343,490,76.63959503173828,-2.8551491275429726,0.0,0.2,0.00059387204,0.0002799296,1.0088735818862915,-0.0009257813788281055,446.61732585430144,0.9159704446792603,,
600.0,77,104448,-1163.26346456,51,1348,500,80.763916015625,-2.853178658336401,0.0119140625,0.2,0.0039534057,0.00027951999999999995,1.0061008930206299,-0.003504122763115447,384.63204207420347,0.8799874186515808,,
600.0,78,106496,-1149.40472079,52,1352,510,143.7579803466797,-2.851381231099367,4.8828125e-05,0.2,0.00087691285,0.0002791104,1.0077069997787476,-0.0005768531518697273,837.5606659889221,0.8181707859039307,,
600.0,80,108544,-1147.18999342,53,1354,520,111.81985473632812,-2.849288696795702,0.020751953125,0.2,0.0044627897,0.0002787008,1.003508448600769,-0.0026379046616057168,145.5793694138527,0.971701979637146,,
,,110000,,,,530,161.73780822753906,-2.8429249599575996,0.01142578125,0.2,0.004285955,0.00027829119999999997,1.0016131401062012,-0.0028499550659034866,613.9091176509858,0.8728494644165039,-794.9999992381781,600.0
600.0,82,110592,-1125.56514711,54,1343,,,,,,,,,,,,,
600.0,83,112640,-1113.1754836700002,55,1346,540,77.75311279296875,-2.8441038735210897,0.019189453125,0.2,0.003641029,0.0002778816,1.0046043395996094,-0.0009319607182987965,116.6833465874195,0.9762977957725525,,
600.0,85,114688,-1101.76164663,56,1347,550,259.0493469238281,-2.846807835251093,0.00078125,0.2,0.0015777438,0.000277472,1.0043861865997314,-0.0007806717094354099,983.5713668823242,0.8745487928390503,,
600.0,86,116736,-1086.9327776500002,57,1351,560,554.478759765625,-2.846595473587513,0.010009765625,0.2,0.004233836,0.0002770624,1.0042680501937866,-0.002495141578401672,656.339960861206,0.8989579081535339,,
598.23,87,118784,-1061.880696,58,1353,570,550.8579711914062,-2.8472930908203127,0.0015625,0.2,0.0022049996,0.0002766528,1.005293607711792,-0.0021708450258302037,1507.1996114253998,0.7785744667053223,,
,,120000,,,,580,58.625389099121094,-2.8504260927438736,0.00224609375,0.2,0.0021951518,0.0002762432,1.0075342655181885,-0.0018278870680660474,1065.103696155548,0.8555577993392944,-1211.3142136633396,600.0
598.23,89,120832,-1049.7813756199998,59,1345,,,,,,,,,,,,,
596.15,91,122880,-1024.0274994999997,60,1348,590,952.6605834960938,-2.8514434300363063,0.007080078125,0.2,0.0024952218,0.0002758336,1.0055899620056152,-0.0026319654613871533,781.4889179706573,0.894721269607544,,
590.74,92,124928,-986.2818092200001,61,1351,600,320.60406494140625,-2.8458969220519066,0.01689453125,0.2,0.00404817,0.00027542399999999997,1.0020774602890015,-0.0042056639802467545,1206.4391736507416,0.876438558101654,,
588.69,93,126976,-972.5154008799999,62,1353,610,1620.3394775390625,-2.843076613545418,0.0154296875,0.2,0.0045209588,0.0002750144,1.003169059753418,-0.0034241611676407045,2851.411809539795,0.6592180728912354,,
588.69,95,129024,-978.2408189200002,63,1355,620,1002.1560668945312,-2.8429214395582676,0.051611328125,0.2,0.0079318,0.0002746048,1.001265525817871,-0.00498694033594802,2104.2494617938996,0.5127369165420532,,
,,130000,,,,630,352.0907287597656,-2.8395164787769316,0.0365234375,0.2,0.005383185,0.0002741952,1.0006605386734009,-0.0036720323281770107,2293.9031722068785,0.281951904296875,-1303.20837169094,600.0
588.69,97,131072,-977.6241417399999,64,1345,,,,,,,,,,,,,
588.69,98,133120,-987.80771434,65,1347,640,81.98448181152344,-2.8472489073872564,0.011962890625,0.2,0.0023082858,0.0002737856,1.010111689567566,-0.0013712975685848505,889.5121702194214,0.8423370122909546,,
588.69,100,135168,-995.2905486799999,66,1350,650,82.33688354492188,-2.857129853218794,0.0212890625,0.2,0.0038421052,0.000273376,1.0081794261932373,-0.002761633829504717,453.65541583299637,0.910716712474823,,
588.69,101,137216,-1004.5734998,67,1349,660,69.52833557128906,-2.8511393047869205,0.04150390625,0.2,0.006750656,0.0002729664,1.006028652191162,-0.0037133088531845714,190.31360223293305,0.965749979019165,,
588.69,103,139264,-1012.69687107,68,1351,670,173.99111938476562,-2.8445840790867805,0.02041015625,0.2,0.0040274695,0.00027255679999999997,1.0017935037612915,-0.001092505317501491,449.2585315942764,0.9634867310523987,,
,,140000,,,,680,57.862728118896484,-2.839586213976145,0.06923828125,0.2,0.004111219,0.0002721472,0.9990832805633545,-0.004344967645010911,230.29009979963303,0.9819824695587158,-1126.2506484764162,600.0
588.69,105,141312,-1015.40192249,69,1344,,,,,,,,,,,,,
588.69,106,143360,-1021.1299354099999,70,1347,690,154.37745666503906,-2.830353619158268,0.06572265625,0.2,0.008477543,0.00027173759999999996,0.9934995174407959,-0.003232021840813104,362.1005948543549,0.9669395685195923,,
588.69,107,145408,-1023.2787389800001,71,1350,700,55.12159729003906,-2.827291788905859,0.027978515625,0.2,0.004933772,0.000271328,0.9963584542274475,-0.0009427667049749288,171.1200742483139,0.9855471849441528,,
588.69,108,147456,-1025.81382764,72,1354,710,527.2166748046875,-2.8360043823719026,0.017529296875,0.2,0.0018883543,0.0002709184,1.0036638975143433,-0.0009272460752981715,235.4044607400894,0.9815395474433899,,
588.69,110,149504,-1028.17115135,73,1356,720,60.076377868652344,-2.8423878766596316,0.044921875,0.2,0.0052555846,0.0002705088,0.9997081756591797,-0.0015544838781352155,189.53461382389068,0.9879735708236694,,
,,150000,,,,730,27.45293617248535,-2.8389376372098925,0.0271484375,0.2,0.004754542,0.0002700992,1.001621127128601,-0.0031572069812682456,127.96475413441658,0.9912689328193665,-1018.1204008376226,600.0
585.11,112,151552,-1012.47778552,74,1349,,,,,,,,,,,,,
581.65,113,153600,-988.1461511999998,75,1351,740,274.0061340332031,-2.8395130448043346,0.009130859375,0.2,0.004526972,0.0002696896,1.0000141859054565,-0.0012403514221659862,1709.0165127038956,0.8693135380744934,,
581.65,115,155648,-983.1358311399999,76,1352,750,3271.208984375,-2.836787470430136,0.0029296875,0.2,0.0025741844,0.00026928,0.999222993850708,-0.0015517883053689729,2117.862102985382,0.8754106760025024,,
581.65,116,157696,-979.1216955000001,77,1355,760,139.4825897216797,-2.8368542976677418,0.0302734375,0.2,0.003754566,0.00026887039999999997,0.9979019165039062,-0.003742325225903187,149.3662387609482,0.9850402474403381,,
572.91,117,159744,-924.1545083400001,78,1356,770,47.95438766479492,-2.836015660315752,0.07998046875,0.2,0.0071931924,0.0002684608,1.0026565790176392,-0.005110290261654882,148.71968241930009,0.9868428707122803,,
,,160000,,,,780,1781.3232421875,-2.8436684630811215,0.000537109375,0.2,0.0008733129,0.0002680512,1.0025874376296997,-0.0011222395529330242,2864.7191848754883,0.8471188545227051,-795.0000072405674,600.0
569.63,120,161792,-897.17417209,79,1346,,,,,,,,,,,,,
550.85,121,163840,-797.76676969,80,1346,790,764.7081298828125,-2.842302941530943,0.02197265625,0.2,0.004620213,0.0002676416,1.0020500421524048,-0.0030357032654137585,830.4692646503448,0.9535908102989197,,
538.67,123,165888,-736.9940413099998,81,1347,800,746.1058349609375,-2.843752521276474,0.004638671875,0.2,0.0037232612,0.000267232,1.0044922828674316,-0.00200577623618301,2951.615355491638,0.7438328266143799,,
530.42,124,167936,-697.87931855,82,1347,810,947.8355102539062,-2.847349051386118,0.027294921875,0.2,0.005145246,0.0002668224,1.0049378871917725,-0.004830279079033062,2516.8165534973145,0.7493916153907776,,
521.28,126,169984,-651.4769074799999,83,1348,820,1657.433837890625,-2.8479014106094835,0.01845703125,0.2,0.004866071,0.0002664128,1.0050854682922363,-0.004250796389533207,2471.8428443908692,0.7973780035972595,,
,,170000,,,,830,846.44970703125,-2.8490666285157205,0.002001953125,0.2,0.001825487,0.00026600319999999997,1.0061290264129639,-0.0012501392899139318,3359.9889240264893,0.8415940999984741,330.69714623782784,349.0
514.55,128,172032,-612.15736585,84,1343,,,,,,,,,,,,,
511.52,129,174080,-595.3822048100001,85,1345,840,676.4129028320312,-2.8519696302711965,0.043798828125,0.2,0.0064153178,0.0002655936,1.0080480575561523,-0.0063295296436990615,2833.422925376892,0.7937648296356201,,
507.65,130,176128,-572.1633276499999,86,1346,850,1031.636962890625,-2.8526068277657033,0.012939453125,0.2,0.004276663,0.000265184,1.0070374011993408,-0.0033800171986513305,2552.9673240661623,0.8701269030570984,,
501.31,132,178176,-527.1706945999999,87,1347,860,3414.699951171875,-2.851570277661085,0.032861328125,0.2,0.0046337307,0.0002647744,1.0057010650634766,-0.006127599213505164,3093.691309547424,0.7916960120201111,,
,,180000,,,,870,2128.942138671875,-2.8441276222467424,0.025439453125,0.2,0.0040625045,0.0002643648,1.0000561475753784,-0.0033184691063070206,3103.2323036193848,0.8266595602035522,-795.0000121085031,600.0
492.13,134,180224,-465.73680883000003,88,1339,,,,,,,,,,,,,
479.54,135,182272,-384.51981180999996,89,1340,880,1007.7128295898438,-2.834290525317192,0.01572265625,0.2,0.0031690241,0.0002639552,0.9968634843826294,-0.0022560147124750076,2762.0653846740724,0.8762410879135132,,
466.4,137,184320,-295.35432427,90,1341,890,1807.7393798828125,-2.8352492451667786,0.04052734375,0.2,0.005155435,0.0002635456,0.9989596605300903,-0.006084933454258134,3251.928102874756,0.7727126479148865,,
445.11,138,186368,-178.25517181999996,91,1340,900,884.095947265625,-2.8446256279945374,0.022216796875,0.2,0.004299286,0.00026313599999999997,1.0062627792358398,-0.0029715306343859995,3009.0909309387207,0.8123036623001099,,
429.63,140,188416,-86.67187447,92,1340,910,2416.276123046875,-2.8432644993066787,0.05458984375,0.2,0.0054590255,0.0002627264,0.9989267587661743,-0.005630872221809113,3525.600680923462,0.8090115785598755,,
,,190000,,,,920,2018.32958984375,-2.8403437450528144,0.01240234375,0.2,0.005086115,0.00026231679999999996,1.0035059452056885,-0.0018359438428888098,4734.355754470826,0.851566731929779,913.7631017608801,212.0
426.12,142,190464,-58.130992559999996,93,1337,,,,,,,,,,,,,
426.12,143,192512,-48.538768340000004,94,1339,930,210.8023223876953,-2.845492549240589,0.026806640625,0.2,0.0049462398,0.0002619072,1.0047533512115479,-0.00325531693015364,939.0216069698333,0.9468779563903809,,
414.43,145,194560,2.7565039199999957,95,1339,940,118.77857971191406,-2.8377815790474417,0.024560546875,0.2,0.002915756,0.0002614976,0.9980319738388062,-0.00011941080374526792,278.473309212923,0.9591537117958069,,
403.48,146,196608,57.10094095,96,1340,950,1663.1453857421875,-2.834115792065859,0.010693359375,0.2,0.0035096062,0.000261088,0.9972378611564636,-0.0029763590879156253,3302.0752527236937,0.912989616394043,,
396.55,148,198656,78.68194273,97,1341,960,604.8065185546875,-2.8337746702134607,0.006787109375,0.2,0.0034199287,0.0002606784,0.9982028007507324,-0.001776504307781579,2174.047793960571,0.8016071915626526,,
,,200000,,,,970,1363.93310546875,-2.833441559225321,0.019384765625,0.2,0.004674285,0.0002602688,0.9971143007278442,-0.0025780469208257274,4033.4912240982057,0.8608809113502502,926.0992854759097,205.0
401.2,149,200704,52.775086549999976,98,1338,,,,,,,,,,,,,
401.2,151,202752,46.63125883,99,1340,980,356.3084716796875,-2.8385252460837362,0.07783203125,0.2,0.004374538,0.0002598592,1.0025020837783813,-0.006291718634747668,644.994367492199,0.9746865630149841,,
414.73,152,204800,-28.562372349999997,100,1342,990,142.5266876220703,-2.8443835780024527,0.05146484375,0.2,0.0050635785,0.00025944959999999996,1.003713846206665,-0.004835350625216961,356.3018610954285,0.9811788201332092,,
422.11,153,206848,-72.41040224,101,1343,1000,110.32695007324219,-2.8403623536229134,0.018115234375,0.2,0.002432337,0.00025904,0.9984769225120544,-0.0024481246939103583,568.71581158638,0.9783996343612671,,
427.25,155,208896,-109.58129034,102,1345,1010,416.84307861328125,-2.835112163424492,0.072998046875,0.2,0.007955349,0.0002586304,0.9989144206047058,-0.0036084972252865555,797.6548840045929,0.9744824171066284,,
,,210000,,,,1020,475.0186767578125,-2.84118517190218,0.011376953125,0.2,0.0050931885,0.0002582208,1.0030585527420044,-0.0017219050409039483,1370.4016460180283,0.9306953549385071,-1221.6058345922502,600.0
429.52,157,210944,-134.38711201,103,1339,,,,,,,,,,,,,
435.49,158,212992,-176.23889552,104,1340,1030,1217.6636962890625,-2.847307647019625,0.0333984375,0.2,0.006427666,0.0002578112,1.0057291984558105,-0.004587500041088788,1184.80495531559,0.9506426453590393,,
437.68,160,215040,-204.21394547,105,1342,1040,145.4169921875,-2.8572352193295956,0.073388671875,0.2,0.0057336898,0.0002574016,1.011397123336792,-0.006214786659984384,228.68532806634903,0.9847865104675293,,
437.09,161,217088,-211.77170549000004,106,1342,1050,3213.15283203125,-2.8600363925099375,0.0177734375,0.2,0.0041278787,0.000256992,1.011448621749878,-0.0027638220170047136,2963.945587825775,0.8638799786567688,,
430.55,163,219136,-188.75701587000003,107,1343,1060,286.8785705566406,-2.8614887215197085,0.0095703125,0.2,0.0033383453,0.0002565824,1.0124428272247314,-0.0016647401389491279,1533.7098549365996,0.9539476037025452,,
,,220000,,,,1070,970.2267456054688,-2.8624692730605603,0.013818359375,0.2,0.004526127,0.0002561728,1.0127277374267578,-0.0026523218883085066,2198.162788581848,0.9151852130889893,-1059.403158889152,600.0
427.4,165,221184,-187.91169233000005,108,1338,,,,,,,,,,,,,
429.26,166,223232,-203.29157005999997,109,1340,1080,2875.17724609375,-2.861867942661047,0.011572265625,0.2,0.003158231,0.00025576319999999996,1.011692762374878,-0.0021367531961004717,4030.148071861267,0.8138728141784668,,
435.15,167,225280,-240.27362701,110,1341,1090,3896.930419921875,-2.8648713655769824,0.02724609375,0.2,0.004791991,0.0002553536,1.0143427848815918,-0.0021728813288063977,3300.189557361603,0.9133654832839966,,
438.93,169,227328,-267.7297415199999,111,1343,1100,1721.9498291015625,-2.867809972912073,0.033056640625,0.2,0.005645237,0.000254944,1.0155377388000488,-0.003093148479092633,3208.1815990448,0.8540849685668945,,
446.35,170,229376,-313.13753949,112,1344,1110,935.0220336914062,-2.8757795482873916,0.015576171875,0.2,0.0031492084,0.0002545344,1.0215885639190674,-0.0019670383640914223,1522.8977633476256,0.9502521753311157,,
,,230000,,,,1120,176.93081665039062,-2.876127468049526,0.04541015625,0.2,0.0033985665,0.0002541248,1.0170395374298096,-0.003631115973985288,208.93629521131516,0.9830501079559326,885.703559929505,209.0
448.23,172,231424,-325.61504178,113,1341,,,,,,,,,,,,,
440.1,174,233472,-291.9468369,114,1341,1130,3499.289306640625,-2.870597527176142,0.0033203125,0.2,0.003344532,0.0002537152,1.01582670211792,-0.002187584584316937,5979.157020950317,0.8368914723396301,,
423.51,175,235520,-218.56018073999996,115,1340,1140,753.7862548828125,-2.8691552959382536,0.011767578125,0.2,0.003591315,0.0002533056,1.0153710842132568,-0.0016260439471807331,2516.0588171005247,0.9342917203903198,,
422.45,177,237568,-216.01993317999998,116,1340,1150,445.76690673828125,-2.865443740785122,0.018896484375,0.2,0.0033017904,0.000252896,1.012733817100525,-0.002656486535852309,2374.5151851654055,0.9642248749732971,,
411.85,178,239616,-156.74244734,117,1339,1160,519.6256713867188,-2.858698105812073,0.031884765625,0.2,0.0060314955,0.0002524864,1.0093770027160645,-0.0033322208910249174,2435.8469449043273,0.9590619802474976,,
,,240000,,,,1170,926.8862915039062,-2.855676878988743,0.03134765625,0.2,0.004424879,0.0002520768,1.008434534072876,-0.004940000164788216,3893.6535968780518,0.935687780380249,-795.0000018663704,600.0
399.5,181,241664,-103.34393832000002,118,1333,,,,,,,,,,,,,
374.6,182,243712,33.47502909,119,1332,1180,462.28057861328125,-2.8556321173906327,0.020166015625,0.2,0.0041868035,0.0002516672,1.0080550909042358,-0.002470324619935127,2170.205677604675,0.8908993601799011,,
362.51,184,245760,106.15502631999999,120,1332,1190,2249.356689453125,-2.84995598718524,0.026953125,0.2,0.0031684716,0.0002512576,1.0041208267211914,-0.0031765225576236844,2588.23663482666,0.9444618821144104,,
334.66,186,247808,271.87907289,121,1329,1200,617.7261352539062,-2.8442723758518698,0.0341796875,0.2,0.005305214,0.000250848,1.003079891204834,-0.004740855618729256,3503.8688111305237,0.8607826828956604,,
